The Rise & Fall of a White Collar Hooligan, 2012, Crime, When unemployed soccer hooligan Mike Jacobs encounters an old friend during a bloody pregame brawl he finds the answer to his problems - credit card fraud. But before long the fast paced ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MTMwMDE3M15BMl5BanBnXkFtZTgwNzg3MjIwMDE@._V1_SX300.jpg
Once Upon a Time there Lived a Dog, 1982, Animation, An old dog and an old wolf help each other in times of need by pretending to be enemies., http://ia.media-imdb.com/images/M/MV5BYzExYzhkYmEtY2U4YS00YjZhLTk4N2YtZDA3MTM2YWI4ZjA4XkEyXkFqcGdeQXVyNjMxODMyODU@._V1_SX300.jpg
A Free Soul, 1931, Crime, An alcoholic lawyer who successfully defended a notorious gambler on a murder charge objects when his free-spirited daughter becomes romantically involved with him., https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyMzQ1OTMwMV5BMl5BanBnXkFtZTcwOTI1MjQxMw@@._V1_SX300.jpg
A Guy Named Joe, 1943, Drama, Dead World War II bomber pilot Maj. Pete Sandidge becomes guardian angel to another pilot Capt. Ted Randall guiding Ted through battle and helping him to romance his old girlfriend despite her excessive devotion to Sandidge's memory., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5Njk4MDU5OV5BMl5BanBnXkFtZTgwMDI1NDEzMTE@._V1_SX300.jpg
Tycoon: A New Russian, 2002, Crime, During the Gorbachev years Platon Makovski and his four buddies are university students who jump on the private capitalism movement. Fast-forward 20 years Platon finds himself the richest..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NjQwMTQ2Ml5BMl5BanBnXkFtZTcwNDkyNTUyMQ@@._V1_SX300.jpg
Bhopal: A Prayer for Rain, 2014, Drama, Interwoven stories of people in India and US as they face dilemmas of life time in the months leading to the biggest Industrial disaster in human history that claimed 10000 innocent lives within a few hours. Inspired by real events., https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNzA3NTU1N15BMl5BanBnXkFtZTgwNzcxMDQ3MjE@._V1_SX300.jpg
Django Prepare a Coffin, 1968, Western, A gunfighter forms a gang of "deceased" execution victims to get revenge on the politician and outlaw who killed his wife., https://images-na.ssl-images-amazon.com/images/M/MV5BODQwOWFhZWYtNDA0NS00NWMyLWI0NjctOTgzZTRhNGU4ZjE1XkEyXkFqcGdeQXVyMjU5OTg5NDc@._V1_SX300.jpg
A United Kingdom, 2016, Biography, Prince Seretse Khama of Botswana causes an international stir when he marries a white woman from London in the late 1940s., https://images-na.ssl-images-amazon.com/images/M/MV5BNDUyNzE1MTAxNF5BMl5BanBnXkFtZTgwODU1Mzk5OTE@._V1_SX300.jpg
A Place in the World, 1992, Drama, Mario and Ana in voluntary exile from Buenos Aires live in a remote Argentine valley with their 12-year-old son Ernesto. Mario runs a school and a wool cooperative; Ana a doctor heads a..., http://ia.media-imdb.com/images/M/MV5BZGM1MzkzNmEtN2I3MC00YTg0LTg0MzItYzBiZjJlNTdiOWIwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
ID:A, 2011, Thriller, A woman wakes up in a river. Wounded and without memory then races to elude mysterious followers and recover from amnesia., https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNjI4MjE1N15BMl5BanBnXkFtZTgwNzAxNTA2MDE@._V1_SX300.jpg
One Man in a Thousand, 2010, Adventure, A time-traveling story involving a missing archaeologist's daughter who goes in search of the missing 'Chola' tribe with her helper (Karthi Sivakumar). They discover more than they ..., http://ia.media-imdb.com/images/M/MV5BYjI4MTc1OWMtYzUwNS00MjRjLTlkYTUtOTM5MDE4YjYwNTAzXkEyXkFqcGdeQXVyMjMwODI3NDE@._V1_SX300.jpg
A Talking Picture, 2003, Comedy, Lisbon Marseilles Naples Athens Istanbul Cairo Aden and Bombay. Along with a university teacher and her little daughter we embark on a long journey experiencing different cultures and civilizations., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3Nzg4MzA4Ml5BMl5BanBnXkFtZTcwNzYwNzcyMQ@@._V1_SX300.jpg
A Good Marriage, 1982, Comedy, Sabine vows to give up married lovers and is determined to find a good husband. Her best friend Clarisse introduces her to her cousin Edmond a busy lawyer from Paris. Sabine pursues ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5OTQyOTU5OF5BMl5BanBnXkFtZTcwMjYzNjUyMQ@@._V1_SX300.jpg
There's a Girl in My Soup, 1970, Comedy, TV personality Robert Danvers an exceedingly vain rotter seduces young women daily never staying long with one. He meets his match in Marion an American 19 who's available but refuses..., https://images-na.ssl-images-amazon.com/images/M/MV5BMGMwYmIxODgtYjJkZi00ODEzLWJkZjQtNTVlZGRkOTBmODhjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
Beyoncé: Life Is But a Dream, 2013, Documentary, A look at the life and music of singer Beyonce Knowles., https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3NDE4ODQ3OF5BMl5BanBnXkFtZTcwMjEwMDcwOQ@@._V1_SX300.jpg
Death of a Ghost Hunter, 2007, Horror, Renowned "ghost hunter" Carter Simms is paid to conduct a paranormal investigation of a supposedly haunted house. Along with a cameraman a reporter and a spiritual advocate she embarks on a three night journey into terror., https://images-na.ssl-images-amazon.com/images/M/MV5BODg1MzcyMDQwNV5BMl5BanBnXkFtZTgwNDAzMjA2MDE@._V1_SX300.jpg
A Monkey in Winter, 1962, Comedy, Albert is an inn owner who vowed never to drink again if he and his wife survived the war. They did and the reformed alcoholic keeps his vow. But times have changed and soon after the war..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMjg4NjM1OV5BMl5BanBnXkFtZTYwMDAwMTg4._V1_SX300.jpg
Care Bears Movie II: A New Generation, 1986, Animation, In this second installment to the original Care Bear Movie trilogy of the 1980s the Care Bear Family goes on their first Caring Mission--to stop the evil doings of a demon villain named ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5ODYzOTE0MF5BMl5BanBnXkFtZTcwMTkwMTQyMQ@@._V1_SX300.jpg
A Haunted House 2, 2014, Comedy, Having exorcised the demons of his ex Malcolm is starting fresh with his new girlfriend and her two children. After moving into their dream home however Malcolm is once again plagued by bizarre paranormal events., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4Njc2MTY4OF5BMl5BanBnXkFtZTgwNTQyNTg1MTE@._V1_SX300.jpg
A Midsummer Night's Sex Comedy, 1982, Comedy, A wacky inventor and his wife invite two other couples for a weekend party at a romantic summer house in the 1900s countryside., https://images-na.ssl-images-amazon.com/images/M/MV5BOTMxMTM0MTk3Nl5BMl5BanBnXkFtZTcwOTEyODI1NA@@._V1_SX300.jpg
My Life as a Dog, 1985, Drama, A boy and his brother don't get along well. In order to let their ill mother rest they're separated and sent each one with their relatives., https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3MDEyOTg1OV5BMl5BanBnXkFtZTYwNzY4Mzg5._V1_SX300.jpg
Get a Job, 2016, Comedy, Life after college graduation is not exactly going as planned for Will and Jillian who find themselves lost in a sea of increasingly strange jobs. But with help from their family friends ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjM4NzQyNDk0MV5BMl5BanBnXkFtZTgwNjcxMDk4NzE@._V1_SX300.jpg
A Woman Under the Influence, 1974, Drama, Mabel a wife and mother is loved by her husband Nick but her madness proves to be a problem in the marriage. The film transpires to a positive role of madness in the family challenging conventional representations of madness in cinema., https://images-na.ssl-images-amazon.com/images/M/MV5BNDk1NTkwMmItMThiNS00YzliLWJkOTEtMjQzZDhlYWM5ZmEwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
A Guy Thing, 2003, Comedy, A soon-to-be husband wakes up on the morning after his bachelor party in bed with another woman., https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxOTg3MDczMl5BMl5BanBnXkFtZTcwNzU5MTkzNA@@._V1_SX300.jpg
Hearts of Darkness: A Filmmaker's Apocalypse, 1991, Documentary, Documentary that chronicles how Francis Ford Coppola's Apocalypse Now (1979) was plagued by extraordinary script shooting budget and casting problems--nearly destroying the life and career of the celebrated director., https://images-na.ssl-images-amazon.com/images/M/MV5BNWQxZTQ4OTItNTdmNS00NGY0LTg5NDAtZjViMjQ2ODg3ZGFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
A Little Chaos, 2014, Drama, Two talented landscape artists become romantically entangled while building a garden in King Louis XIV's palace at Versailles., https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3Mzg5ODkwM15BMl5BanBnXkFtZTgwNjc3MDMzNTE@._V1_SX300.jpg
Assassination of a High School President, 2008, Comedy, At a Catholic high school the popular girl teams up with a sophomore newspaper reporter to investigate a case of stolen SAT exams. Once the duo target their suspects a larger conspiracy is unearthed., https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MjU4ODQ2NF5BMl5BanBnXkFtZTcwOTM0Mzg4Mg@@._V1_SX300.jpg
Once Upon a Time in China, 1991, Action, Set in late 19th century Canton this martial arts film depicts the stance taken by the legendary martial arts hero Wong Fei-Hung (1847-1924) against foreign forces' (English French and ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MzQ4NjI2MF5BMl5BanBnXkFtZTcwOTcxMDEyMQ@@._V1_SX300.jpg
A Patch of Blue, 1965, Drama, A blind uneducated white girl is befriended by a black man who becomes determined to help her escape her impoverished and abusive home life., https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0MDUxODQ1M15BMl5BanBnXkFtZTgwNTIxNDg5MTE@._V1_SX300.jpg
How to Rob a Bank (and 10 Tips to Actually Get Away with It), 2007, Comedy, Caught in the middle of a bank robbery a slacker and a bank employee become the ones who arbitrate the intense situation., https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1NDQ0MzMzMF5BMl5BanBnXkFtZTcwNTE4MDA1MQ@@._V1_SX300.jpg
A Time for Drunken Horses, 2000, Drama, Young Iranian Kurds (brothers and sisters) try to save the youngest of them who is seriously ill., https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNzk4NDYzNl5BMl5BanBnXkFtZTcwNzczNTEyMQ@@._V1_SX300.jpg
A Turtle's Tale: Sammy's Adventures, 2010, Animation, A sea turtle who was hatched in 1959 spends the next 50 years traveling the world while it is being changed by global warming., https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNjAwMjU4Nl5BMl5BanBnXkFtZTcwNTcwMDU1Mw@@._V1_SX300.jpg
Mishima: A Life in Four Chapters, 1985, Biography, A fictionalized account in four chapters of the life of celebrated Japanese writer Yukio Mishima., https://images-na.ssl-images-amazon.com/images/M/MV5BMTAyMzM5MjAzODFeQTJeQWpwZ15BbWU3MDU3NzYwNzE@._V1_SX300.jpg
Once Upon a Time in Mumbai Dobaara!, 2013, Action, The story of Shoaib an underworld don who came to power by killing his mentor and has extended his kingdom with the help of his best friend Javed and his former lover Mumtaz. While ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NzMyNDAyNl5BMl5BanBnXkFtZTcwNjg5OTc5OQ@@._V1_SX300.jpg
A Tree Grows in Brooklyn, 1945, Drama, Encouraged by her idealistic if luckless father a bright and imaginative young woman comes of age in a Brooklyn tenement during the early 1900s., https://images-na.ssl-images-amazon.com/images/M/MV5BMWY5MWU5YjItYzRkMi00Mzg0LTg5MDktNjExNjcxMTU0YzUzXkEyXkFqcGdeQXVyMzk3NTUwOQ@@._V1_SX300.jpg
A Small September Affair, 2014, Drama, A beautiful girl who has everything. Charming playful in her own words: 'too joyful to fall in love.' A sudden car crash and her heart stops for a few minutes. When she wakes up ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NTAyMjczNV5BMl5BanBnXkFtZTgwNTQ3OTQyMTE@._V1_SX300.jpg
A Summer in Genoa, 2008, Drama, A man moves his two daughters to Italy after their mother dies in a car accident in order to revitalize their lives. Genova changes all three of them as the youngest daughter starts to see the ghost of her mother while the older one discovers her sexuality., https://images-na.ssl-images-amazon.com/images/M/MV5BNjIwOTg5MDA1OF5BMl5BanBnXkFtZTcwNjg4ODM0Mg@@._V1_SX300.jpg
A Star Is Born, 1937, Drama, A young woman comes to Hollywood with dreams of stardom but achieves them only with the help of an alcoholic leading man whose best days are behind him., https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2MzA0MDgzMV5BMl5BanBnXkFtZTgwNzYxODk4MjE@._V1_SX300.jpg
A Film with Me in It, 2008, Comedy, A broke jobless actor and a broke jobless screenwriter set out to make a movie and then find that life starts imitating art., https://images-na.ssl-images-amazon.com/images/M/MV5BMTAwNjgzNjM0MjVeQTJeQWpwZ15BbWU4MDMxMjY3MDMx._V1_SX300.jpg
Two of a Kind, 1983, Comedy, God has had just about enough of the human's attitude so he will destroy the planet very soon. It is up to a struggling inventor and a bank teller both with very amateur criminal minds to..., https://images-na.ssl-images-amazon.com/images/M/MV5BNjAxMTc5ODU5OV5BMl5BanBnXkFtZTcwNDE0OTUyMQ@@._V1_SX300.jpg
Kurt Cobain About a Son, 2006, Documentary, In this visual essay style documentary intimate audio of journalist Michael Azerrad's interviews with Kurt Cobain is played over more recently photographed footage of Cobain's Washington state homes and haunts., https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMzA0MjU0M15BMl5BanBnXkFtZTcwMDI3MDU1MQ@@._V1_SX300.jpg
Life Is a Long Quiet River, 1988, Comedy, Two babies are switched at birth. When the mistake is discovered 12 years later it leads to complications in the lives of both families. One family is affluent with dutiful and (..., https://images-na.ssl-images-amazon.com/images/M/MV5BODM1MDUyMTEyN15BMl5BanBnXkFtZTgwMTY3MzkwMzE@._V1_SX300.jpg
Diary of a Lost Girl, 1929, Drama, Thymiane is a beautiful young girl who is not having a storybook life. Her governess Elizabeth is thrown out of her home when she is pregnant only to be later found drowned. That same ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyMzg5Njk4Nl5BMl5BanBnXkFtZTgwOTkzOTA5MTE@._V1_SX300.jpg
A Shock to the System, 1990, Comedy, When you think you're at the top of the corporate ladder and then discover they have managed to pull that ladder away sometimes you have to take it upon yourself to 'level' the playing ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyNzkyMTY2N15BMl5BanBnXkFtZTcwODg1MjgyMQ@@._V1_SX300.jpg
What a Man, 2011, Comedy, What a Man: The young teacher Alex is abandoned by his girlfriend Caroline and therefore begins a journey in search of himself. But how he overcomes the pitfalls out there for a modern man? And what is it that makes a man a man?, https://images-na.ssl-images-amazon.com/images/M/MV5BNTMzMjMzNjk5Nl5BMl5BanBnXkFtZTcwNzA0NTU3OA@@._V1_SX300.jpg
What a Way to Go!, 1964, Comedy, A four-time widow discusses her four marriages in which all of her husbands became incredibly rich and died prematurely because of their drive to be rich., https://images-na.ssl-images-amazon.com/images/M/MV5BNWM1MzkxZTYtYzI4Yi00YzAxLWIxNDItYTdmZTdmMjFlMDk0XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg
A Big Hand for the Little Lady, 1966, Western, Comedy western in which a traveler bets more money than he can afford in a poker game and unusual events follow., https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNTE1MzE0M15BMl5BanBnXkFtZTcwOTE3OTQ1MQ@@._V1_SX300.jpg
Garde à vue, 1981, Crime, A police inspector suspecting an attorney of two child sex murders has him held for a questioning session that goes on for hours., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3ODM3Nzg4MF5BMl5BanBnXkFtZTcwMjIyMjkxMQ@@._V1_SX300.jpg
A Soap, 2006, Comedy, A tragicomedy focused on the relationship between the owner of a beauty clinic and a transgender woman., https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MTgxNzkxNF5BMl5BanBnXkFtZTcwNTM0MzIzMQ@@._V1_SX300.jpg
How to Build a Better Boy, 2014, Comedy, Teenage tech whizzes unwittingly use military software to program a robotic boyfriend., https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwMTMwMDM5NF5BMl5BanBnXkFtZTgwNDgzODYzMjE@._V1_SX300.jpg
A Virgin Among the Living Dead, 1973, Horror, A girl arrives from London to visit her estranged relatives in a remote castle for the reading of her father's will. After a while she discovers that they are all in fact dead and her ..., https://images-na.ssl-images-amazon.com/images/M/MV5BZTRiZmM5NGYtYjMwNC00Mzg3LWEyYWMtMzZmMWY0NGYxNDQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_SX300.jpg
Enemies: A Love Story, 1989, Comedy, A ghostwriter finds himself romantically involved with his current wife a married woman and his long-vanished wife., https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NzE2MDEzMF5BMl5BanBnXkFtZTcwOTM4NDIyMQ@@._V1_SX300.jpg
To Catch a Killer, 1992, Biography, "To Catch a Killer" tells the true gruesome story of John Wayne Gacy - a good friend and helpful neighbour a great child entertainer a respectful businessman and a violent serial killer ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2OTMyODgyMF5BMl5BanBnXkFtZTcwOTA1NDkyMQ@@._V1_SX300.jpg
Brain Smasher... A Love Story, 1993, Action, Sam Crain a professional model is asked by her sister to smuggle a package from Europe to Portland Oregon where she discovers that her sister is battling Chinese Shaolin Monks (not ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NzM0MzAzNl5BMl5BanBnXkFtZTcwNDc2NTYxMQ@@._V1_SX300.jpg
A la mala, 2015, Comedy, When aspiring actress Maria Laura's best friend begs her to flirt with her boyfriend to test his fidelity Maria finds a lucrative new career. After being hired by women across the city ..., https://images-na.ssl-images-amazon.com/images/M/MV5BNjEzODA5OTU3Nl5BMl5BanBnXkFtZTgwMzcyODAxNDE@._V1_SX300.jpg
I Always Wanted to Be a Gangster, 2007, Comedy, Told in four vignettes this existential comedy relates the exploits of four aspiring criminals who hope to improve their lot but find that they might not have what it takes for a life of crime., https://images-na.ssl-images-amazon.com/images/M/MV5BODM3YjA3YmItZGI4Ny00MmZjLTg3ODUtYmI1Y2ZkMGU0ZDMzXkEyXkFqcGdeQXVyNTkwMzI4MTI@._V1_SX300.jpg
Ladrón que roba a ladrón, 2007, Action, Two former thieves reunite to rob the biggest thief they know -- Moctesuma Valdez a TV infomercial guru who's made millions selling worthless health products to poor Latino immigrants. When none of their affiliates want to go undercover as day laborers to pull off the heist the two men turn to the real thing for help., https://images-na.ssl-images-amazon.com/images/M/MV5BODg4ODE4NzgyNV5BMl5BanBnXkFtZTcwNDM3Nzk0MQ@@._V1_SX300.jpg
A Wrinkle in Time, 2003, Family, The movie is based on a children's series by the same name. Meg and Charles Wallace are aided by Calvin and 3 interesting women Mrs. Which Mrs. Whatsit and Mrs. Who in the search for ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNjc0NDgzOV5BMl5BanBnXkFtZTcwNjYwMjcyMQ@@._V1_SX300.jpg
21 Ways to Ruin a Marriage, 2013, Comedy, If there are 21 ways to ruin a marriage there must be 21 ways to fall in love., https://images-na.ssl-images-amazon.com/images/M/MV5BZjY3NmZiNzUtNGUzYi00MTg5LWE1ZTctMDgyZTc3Y2Y4ZTQ2XkEyXkFqcGdeQXVyNTcyNTg3Nzc@._V1_SX300.jpg
A Man Called Hero, 1999, Action, Episodic saga from the first half of the 20th century follows Hero Hua from an ill-omened June day in his youth to a showdown 17 years later with a disaffected member of his martial-arts ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NDUzODI1NF5BMl5BanBnXkFtZTcwNDg0ODUxMQ@@._V1_SX300.jpg
A Few Days in September, 2006, Drama, September the 1st 2001. Elliot an American C.I.A. agent holding top secret information on the immediate future of the world disappears. His sole aim was to meet his daughter Orlando ..., http://ia.media-imdb.com/images/M/MV5BNTQ2MDMzMzE0M15BMl5BanBnXkFtZTcwMDMwMTA1MQ@@._V1_SX300.jpg
Minimalism: A Documentary About the Important Things, 2015, Documentary, How might your life be better with less?, https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNzU1OTEzNV5BMl5BanBnXkFtZTgwODY5NzA3NTE@._V1_SX300.jpg
Lessons of a Dream, 2011, Drama, An English teacher brings soccer from England to Germany in the late 19th Century by teaching it to his class., https://images-na.ssl-images-amazon.com/images/M/MV5BODM1MDc5MDEyNF5BMl5BanBnXkFtZTcwODEzMTg3OA@@._V1_SX300.jpg
Once Upon a Time in Shanghai, 2014, Action, A laborer moves to Shanghai in the hope of becoming rich. But ends up using his kung fu skills to survive., https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzNTU1MjIzNV5BMl5BanBnXkFtZTgwNzIxMDAxNDE@._V1_SX300.jpg
A Couch in New York, 1996, Comedy, Dr. Henry Harriston is a successful psychoanalyst in New York City. When he is near a nervous breakdown he arranges to change his flat with Beatrice Saulnier from France for a while. Both ..., http://ia.media-imdb.com/images/M/MV5BMTM1OTkzMzQzNV5BMl5BanBnXkFtZTcwMDkxODcxMQ@@._V1_SX300.jpg
Matrubhoomi: A Nation Without Women, 2003, Drama, A woman attended by two midwives is giving birth in a small village in India. When the child's cry rings the father bangs on a steel plate to attract the attention of all the villagers ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxMDYyMTc3OF5BMl5BanBnXkFtZTgwMjgxMDI2MTE@._V1_SX300.jpg
A Gentle Woman, 1969, Drama, A young woman kills herself leaving no explanation to her grief-stricken pawnbroker husband. We learn in flashback about how they met married and how she failed to adapt her lifestyle to..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MzI0ODg2NV5BMl5BanBnXkFtZTcwOTAzMTkxMQ@@._V1_SX300.jpg
Spring in a Small Town, 1948, Drama, A lonely housewife finds her monotonous life altered when her childhood sweetheart returns to town., http://ia.media-imdb.com/images/M/MV5BMTgyNjMyOTMyMV5BMl5BanBnXkFtZTcwODIwODM0MQ@@._V1_SX300.jpg
Pantani: The Accidental Death of a Cyclist, 2014, Documentary, In 1998 Marco Pantani the most flamboyant and popular cyclist of his era won both the Tour de France and Giro d'Italia a titanic feat of physical and mental endurance that no rider has ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3MTQ1MjY2N15BMl5BanBnXkFtZTgwNTgyMTY5MTE@._V1_SX300.jpg
Call Me Crazy: A Five Film, 2013, Drama, Like its first breast cancer-themed installment Call Me Crazy aka Five 2/Five More will feature five short films featuring A-list talent both in front and behind the camera. The sequel ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxNzYwMTAxOF5BMl5BanBnXkFtZTgwNzU3MjA3MTE@._V1_SX300.jpg
Satan Met a Lady, 1936, Drama, Sardonic detective Shane thrown out of one town for bringing trouble heads for home and his ex-partner's detective agency. The business is in a sad way and Shane who has had the ..., https://images-na.ssl-images-amazon.com/images/M/MV5BZmYzZDM4ZmMtYmQxNC00MGI2LWE3Y2UtYmUwMmEzOTc0ODFmXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg
A Christmas Story 2, 2012, Comedy, Five years later Ralphie has his eyes fixed on a car. But trouble is sure to follow., https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1MzAxMTMzOF5BMl5BanBnXkFtZTcwNDg0OTg1OQ@@._V1_SX300.jpg
Without a Trace, 1983, Drama, This film centering on a child's abduction casts Kate Nelligan as the distraught mother who lashes out at the police (in the person of a relentless detective played by Judd Hirsch) who ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwMTU5OTM5MF5BMl5BanBnXkFtZTcwNTA3MDgyMQ@@._V1_SX300.jpg
Once a Thief, 1996, Action, Set in Hong Kong and Vancouver the story follows Mac Ramsey and Li Ann Tsei lovers and professional thieves who are separated while fleeing the powerful Hong Kong underworld crime lord ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDcwODk3OV5BMl5BanBnXkFtZTcwOTI3MDYxMQ@@._V1_SX300.jpg
A Fantasy, 1908, Animation, The first all-animated film in history a series of scenes without much narrative structure but morphing into each other., https://images-na.ssl-images-amazon.com/images/M/MV5BYjY5NDIwYTYtOGY4ZC00N2M2LWIxYjAtYWRlMjgwNjMxMzBjXkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_SX300.jpg
A Matter of Taste, 2000, Crime, Nicolas a handsome young waiter is befriended by Frédéric Delamont a wealthy middle-aged businessman. Delamont a man of power influence and strictly refined tastes is immediately ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxMDY4NzYwNF5BMl5BanBnXkFtZTcwNTQ3MDcyMQ@@._V1_SX300.jpg
I Married a Strange Person!, 1997, Animation, A newlywed develops a strange lump on his neck that gives him the ability to transform people or objects at will. His wife is very upset. Meanwhile the CEO of Smilecorp learns of this man ..., http://ia.media-imdb.com/images/M/MV5BMTY3NDIyODgxNF5BMl5BanBnXkFtZTcwMjU3NTc0MQ@@._V1_SX300.jpg
À L'Aventure, 2008, Drama, A sexually unsatisfied young woman decided to pursue various sexual experiments and scenarios., https://images-na.ssl-images-amazon.com/images/M/MV5BNjk1NjcyMjc4N15BMl5BanBnXkFtZTgwMDcyMjcwMzE@._V1_SX300.jpg
A Fighting Man, 2014, Drama, An aging fighter (Dominic Purcell) in search of redemption steps into the ring with a hungry young pugilist (Izaak Smith) with something to prove in this boxing drama featuring James Caan ..., https://images-na.ssl-images-amazon.com/images/M/MV5BNjk0NzM0ODEzMV5BMl5BanBnXkFtZTgwMjI1NzY1MTE@._V1_SX300.jpg
Bela Lugosi Meets a Brooklyn Gorilla, 1952, Comedy, Two goofy entertainers meet a mad scientist on a jungle island., https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MjgyMTA2N15BMl5BanBnXkFtZTcwMjYzMzUyMQ@@._V1_SX300.jpg
A Different Loyalty, 2004, Drama, Leo Cauffield chief of British counterespionage fails by a whisker to arrest two fellow Cambridge-graduated spies who just manage to defect to Moscow resigns and becomes a journalist. In..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjg0ODIwOTgyMF5BMl5BanBnXkFtZTgwMjc3OTk1MDE@._V1_SX300.jpg
Winnie the Pooh and a Day for Eeyore, 1983, Animation, Winnie the Pooh and friends decide to throw a birthday celebration for gloomy old Eeyore., https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1ODE3ODIwN15BMl5BanBnXkFtZTcwNzcxNzMyMQ@@._V1_SX300.jpg
Record of a Tenement Gentleman, 1947, Drama, In post-war Japan a man brings a lost boy to his tenement. No one wants to take the child for even one night; finally a sour widow Tané does. The next day complaining she takes the ..., https://images-na.ssl-images-amazon.com/images/M/MV5BZGQ4ZGViOTAtMWFhMy00M2M0LWFiNDctMjRkMTBlMTE5NzlkXkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_SX300.jpg
Invitation to a Gunfighter, 1964, Romance, In New Mexico a Confederate veteran returns home to find his fiancée married to a Union soldier his Yankee neighbors rallied against him and his property sold by the local banker who then hires a gunman to kill him., https://images-na.ssl-images-amazon.com/images/M/MV5BYTFiZjc0MTctMGJkZC00ZTE0LThhODYtODAxMDdkZDgzMWE1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
A Single Girl, 1995, Drama, Early one morning Valerie has to tell her unemployed boyfriend Remi that she is pregnant. She has decided to keep the child but they argue whether they should break up or not. That same ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0MTM2MTc2M15BMl5BanBnXkFtZTcwNDEzMDcxMQ@@._V1_SX300.jpg
The Day I Became a Woman, 2000, Comedy, A film comprised of three interconnected vignettes that depict women at three stages of life in Iran. The first part centers on a young girl on her ninth birthday who is told that she can ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NDA0NzU5Nl5BMl5BanBnXkFtZTcwNjM4NzAzMQ@@._V1_SX300.jpg
